n.evals.q.1.0.	train._.me.hebbian.network.best.quality.fitness	train._.me.hebbian.network.best.quality.fitness.min	train._.me.hebbian.network.best.quality.fitness.max	train._.me.hebbian.layer.best.quality.fitness	train._.me.hebbian.layer.best.quality.fitness.min	train._.me.hebbian.layer.best.quality.fitness.max	train._.me.hebbian.neuron.best.quality.fitness	train._.me.hebbian.neuron.best.quality.fitness.min	train._.me.hebbian.neuron.best.quality.fitness.max	train._.me.hebbian.synapse.best.quality.fitness	train._.me.hebbian.synapse.best.quality.fitness.min	train._.me.hebbian.synapse.best.quality.fitness.max	train._.me.freeForm.best.quality.fitness	train._.me.freeForm.best.quality.fitness.min	train._.me.freeForm.best.quality.fitness.max
6.190e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.200e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.210e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.220e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.230e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.240e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.250e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.260e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.270e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.280e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.290e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.300e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.014e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.310e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.066e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.320e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.330e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.340e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.350e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.360e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.370e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.380e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.390e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.400e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.410e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.420e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.430e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.440e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.450e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.460e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.470e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	3.375e+01	3.919e+02
6.480e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.490e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.500e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.510e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.520e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.530e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.540e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.550e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.560e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.570e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.580e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.590e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.600e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.095e+02	3.167e+02	4.878e+01	3.919e+02
6.610e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.620e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.630e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.640e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.650e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.660e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.670e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.680e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.690e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.700e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.429e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.710e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.720e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.730e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.740e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.750e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.760e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.770e+04	7.703e+01	3.146e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.780e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.790e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.800e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.810e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.820e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.830e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.840e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.850e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.860e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.870e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.880e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.890e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.900e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.910e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.067e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.920e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.930e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.940e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.950e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.960e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.970e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.980e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
6.990e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
7.000e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.107e+02	3.167e+02	4.878e+01	3.919e+02
7.010e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.020e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.030e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.040e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.050e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.060e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.070e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.080e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.090e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.457e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.100e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.030e+02	5.108e+02	3.167e+02	4.878e+01	3.919e+02
7.110e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.116e+02	3.167e+02	4.878e+01	3.919e+02
7.120e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.116e+02	3.167e+02	4.878e+01	3.919e+02
7.130e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.116e+02	3.167e+02	4.878e+01	3.919e+02
7.140e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.116e+02	3.167e+02	4.878e+01	3.919e+02
7.150e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.116e+02	3.167e+02	4.878e+01	3.919e+02
7.160e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.116e+02	3.167e+02	4.878e+01	3.919e+02
7.170e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.116e+02	3.167e+02	4.878e+01	3.919e+02
7.180e+04	7.703e+01	3.300e+01	1.163e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.116e+02	3.167e+02	4.878e+01	3.919e+02
7.190e+04	7.703e+01	3.300e+01	1.277e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.116e+02	3.167e+02	4.878e+01	3.919e+02
7.200e+04	7.703e+01	3.300e+01	1.277e+02	1.096e+02	5.410e+01	1.237e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.121e+02	3.167e+02	4.878e+01	3.919e+02
7.210e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.121e+02	3.167e+02	4.878e+01	3.919e+02
7.220e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.121e+02	3.167e+02	4.878e+01	3.919e+02
7.230e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.490e+02	5.069e+02	5.040e+02	5.121e+02	3.227e+02	4.878e+01	3.919e+02
7.240e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.227e+02	4.878e+01	3.919e+02
7.250e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.227e+02	4.878e+01	3.919e+02
7.260e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.227e+02	4.878e+01	3.919e+02
7.270e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.227e+02	4.878e+01	3.919e+02
7.280e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.227e+02	4.878e+01	3.919e+02
7.290e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.479e+02	4.878e+01	3.919e+02
7.300e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.479e+02	4.878e+01	3.919e+02
7.310e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.479e+02	4.878e+01	3.919e+02
7.320e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.479e+02	4.878e+01	3.919e+02
7.330e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.479e+02	4.878e+01	3.919e+02
7.340e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.479e+02	4.878e+01	3.919e+02
7.350e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.121e+02	3.479e+02	4.878e+01	3.919e+02
7.360e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.370e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.380e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
7.390e+04	7.703e+01	3.300e+01	1.277e+02	1.207e+02	5.410e+01	1.672e+02	4.430e+02	4.253e+02	4.500e+02	5.069e+02	5.040e+02	5.122e+02	3.479e+02	4.878e+01	3.919e+02
